"plz","name","email"
"35117","Münchhausen (am Christenberg)","buergerbuero@gemeinde-muenchhausen.de"
"37287","Wehretal","verwaltung@wehretal.de"
"79261","Gutach im Breisgau","bussgeldbehoerde@stadt-waldkirch.de"
"84489","Burghausen","ordnungsamt@burghausen.de"
"76359","Marxzell","larissa.sommer@marxzell.de"
"98559","Oberhof","ordnungsamt@stadt-oberhof.de"
"24395","Gelting","info@amt-geltingerbucht.de"
"06313","Ahlsdorf","info@verwaltungsamt-helbra.de"
"06311","Helbra","info@verwaltungsamt-helbra.de"
"06295","Lutherstadt Eisleben","oamt@lutherstadt-eisleben.de"
"09669","Frankenberg","verkehr@frankenberg-sachsen.de"
"94094","Rotthalmünster","info@rotthalmuenster.de"
"96135","Stegaurach","verwaltung@stegaurach.de"
"85084","Reichertshofen","pp-obn.geisenfeld.pi@polizei.bayern.de"
"71296","Heimsheim","wagner@heimsheim.de"
"91456","Diespeck","gemeinde@diespeck.de"
"06642","Kaiserpfalz (Gemeinde)","ordnung@vgem-finne.de"
"95497","Goldkronach","poststelle@goldkronach.bayern.de"
"91187","Röttenbach (Landkreis Roth)","info@roettenbach.de"
"18356","Barth","pr.barth@polmv.de"
"89564","Nattheim","info@nattheim.de"
"39319","Jerichow","ordnungsamt@stadt-jerichow.de"
"97769","Bad Brückenau","pi.bad-brueckenau@polizei.bayern.de"
"39307","Genthin","stadtverwaltung@stadt-genthin.de"
"69439","Zwingenberg (Baden)","post@neckar-odenwald-kreis.de"
"72138","Kirchentellinsfurt","max.leibssle@kirchentellinsfurt.de"
"74541","Vellberg","bussgeldstelle@lrasha.de"
"74928","Hüffenhardt","post@neckar-odenwald-kreis.de"
"74869","Schwarzach","post@neckar-odenwald-kreis.de"
"37318","Arenshausen","ordnungsamt@lg-uder.de"
"74864","Fahrenbach","post@neckar-odenwald-kreis.de"
"74855","Haßmersheim","post@neckar-odenwald-kreis.de"
"74834","Elztal","post@neckar-odenwald-kreis.de"
"85080","Gaimersheim","info@gaimersheim.de"
"78126","Königsfeld im Schwarzwald","boris.paska@koenigsfeld.de"
"91593","Burgbernheim","pp-mfr.bad-windsheim.pi@polizei.bayern.de"
"49635","Badbergen","bussgeldstelle@lkos.de"
"74736","Hardheim","post@neckar-odenwald-kreis.de"
"78199","Bräunlingen","christiane.krieger@braeunlingen.de"
"74867","Neunkirchen","post@neckar-odenwald-kreis.de"
"79689","Maulburg","bussgeldstelle@loerrach.de"
"73660","Urbach (Remstal)","hauptamt@urbach.de"
"97440","Werneck","info@werneck.de"
"97252","Frickenhausen am Main","info@zvizm.de"
"34474","Diemelstadt","info@diemelstadt.de"
"91086","Aurachtal","gemeinde@aurachtal.de"
"08294","Lößnitz (Erzgebirge)","f.rother@stadt-loessnitz.de"
"37293","Herleshausen","hauptamt@herleshausen.de"
"71566","Althütte","michael.koerner@althuette.de"
"76456","Kuppenheim","bussgeldstelle@landkreis-rastatt.de"
"79280","Au (Breisgau)","patricia.peter@lkbh.de"
"74865","Neckarzimmern","post@neckar-odenwald-kreis.de"
"74862","Binau","post@neckar-odenwald-kreis.de"
"74749","Rosenberg","post@neckar-odenwald-kreis.de"
"74747","Ravenstein","post@neckar-odenwald-kreis.de"
"24819","Nienborstel","verwaltung@ag-rendsburg.landsh.de"
"19209","Lützow (Mecklenburg)","ordnungsamt@luetzow-luebstorf.de"
"96110","Schesslitz","hans-juergen.schaefer@schesslitz.de"
"74706","Osterburken","ordnungsamt@mosbach.de"
"68517","Gorxheimertal","info@gorxheimertal.de"
"32676","Lügde","ordnung@kreis-lippe.de"
"97631","Bad Königshofen im Grabfeld","christian.erdenbrecher@bad-koenigshofen.de"
"54634","Bitburg","dietz.r@stadt.bitburg.de"
"76470","Ötigheim","gemeindeverwaltung@oetigheim.de"
"93195","Wolfsegg (Oberpfalz)","info@vg-pielenhofen-wolfsegg.de"
"76889","Steinfeld (Pfalz)","ordnungsamt@vgbza.de"
"04564","Böhlen (Sachsen)","t.ziesler@stadt-boehlen.de"
"85088","Vohburg an der Donau","kvue@mainburg.de"
"35708","Haiger","info@haiger.de"
"95100","Selb","poststelle@selb.de"
"08648","Bad Brambach","buergermeister@bad-brambach.de"
"34112","Kassel","info@kassel.de"
"09600","Oberschöna","info@weissenborn-erzgebirge.de"
"17121","Loitz","stadtloitz@loitz.de"
"07121","Reutlingen","info@reutlingen.de"
"08228","Rodewisch","stadt@rodewisch.de"
"91620","Ohrenbach","info@ohrenbach.de"
"24808","Jevenstedt","info@amt-jevenstedt.de"
"71292","Friolzheim","info@friolzheim.de"
"73274","Notzingen","gemeinde@notzingen.de"
"82481","Mittenwald","ordnungsamt@markt-mittenwald.de"
"91477","Markt Bibart","info@vgem.scheinfeld.de"
"24598","Boostedt","info@amt-boostedt-rickling.de"
"83471","Schönau am Königssee","lanzendoerfer@gemeinde.berchtesgaden.de"
"63825","Schöllkrippen","info@zvau.de"
"07426","Königsee","ordnungsamt@koenigsee.de"
"16727","Oberkrämer","ad.ordnungsamt@oberkraemer.de"
"72639","Neuffen","gvd@frickenhausen.de"
"76596","Forbach","thudeczek@forbach.de"
"76599","Weisenbach","buergermeisteramt@weisenbach.de"
"74847","Obrigheim (Baden)","post@neckar-odenwald-kreis.de"
"97270","Kist","info@zvizm.de"
"88709","Meersburg","meersburg.pw@polizei.bwl.de"
"73347","Mühlhausen im Täle","buergerbuero@muehlhausen-taele.de"
"79424","Auggen","standesamt@auggen.de"
"85117","Eitensheim","poststelle@eitensheim.de"
"85399","Hallbergmoos","ordnungsamt@hallbergmoos.de"
"97903","Collenberg","kern@miltenberg.de"
"06333","Hettstedt","ordnungsamt@hettstedt.de"
"29459","Clenze","udo.schulz@luechow-wendland.de"
"39638","Gardelegen","ordnungsamt@gardelegen.de"
"39649","Gardelegen","ordnungsamt@gardelegen.de"
"96515","Sonneberg","ordnungswesen@stadt-son.de"
"72144","Dußlingen","bussgeldstelle@kreis-tuebingen.de"
"21266","Jesteburg","bussgeldstelle@lkharburg.de"
"07806","Neustadt an der Orla","ordnung@neustadtanderorla.de"
"36179","Bebra","ordnungsamt@bebra.de"
"67728","Münchweiler an der Alsenz","ordnungsamt@winnweiler-vg.de"
"73113","Ottenbach (Württemberg)","m.muellner@eislingen.de"
"94481","Grafenau (Niederbayern)","stadt.grafenau@grafenau.de"
"76477","Elchesheim-Illingen","buergermeisteramt@elchesheim-illingen.de"
"08321","Zschorlau","buergerservice@zschorlau.de"
"86916","Kaufering","ordnungsamt@kaufering.de"
"37697","Lauenförde","ordnungsverwaltung@boffzen.de"
"97702","Münnerstadt","ordnungsamt@stadt.badkissingen.de"
"69256","Mauer (Baden)","rathaus@gemeinde-mauer.de"
"75443","Ötisheim","gemeinde@oetisheim.de"
"16259","Bad Freienwalde (Oder)","ordnungsangelegenheiten@bad-freienwalde.de"
"83533","Edling","edling-poststelle@edling.de"
"98553","Schleusingen","ordnungsamt@schleusingen.de"
"69234","Dielheim","post@dielheim.de"
"77761","Schiltach","info@stadt-schiltach.de"
"73457","Essingen (Württemberg)","gemeinde@essingen.de"
"35767","Breitscheid (Hessen)","t.kaiser@gemeinde-breitscheid.de"
"79429","Malsburg-Marzell","rathaus@malsburg-marzell.de"
"19230","Hagenow","info@hagenow.de"
"72505","Krauchenwies","jana.erath@lrasig.de"
"09623","Frauenstein (Erzgebirge)","verkehrsordnungswidrigkeiten@landkreis-mittelsachsen.de"
"15299","Müllrose","post@amt-schlaubetal.de"
"96185","Schönbrunn im Steigerwald","pi-bamberg.land@polizei.bayern.de"
"73087","Bad Boll","ordnungsamt@lkgp.de"
"91334","Hemhofen","aussendienst@zv-kvs.de"
"74936","Siegelsbach","quintana@siegelsbach.de"
"84137","Vilsbiburg","koelbl@vilsbiburg.de"
"33428","Harsewinkel","ordnungsamt@harsewinkel.de"
"74589","Satteldorf","gemeinde@satteldorf.de"
"99195","Großrudestedt","info@grossrudestedt.com"
"36119","Neuhof (bei Fulda)","ordnungspolizei@neuhof-fulda.de"
"54655","Kyllburg","info@bitburgerland.de"
"27442","Gnarrenburg","rathaus@gnarrenburg.de"
"02733","Cunewalde","ordnungsamt@cunewalde.de"
"38268","Lengede","info@lengede.de"
"89551","Königsbronn","ordnungsamt@koenigsbronn.de"
"08485","Lengenfeld (Vogtland)","ordnungsamt@stadt-lengenfeld.de"
"90616","Neuhof an der Zenn","markus.heindel@vg-neuhof.de"
"97299","Zell am Main","vued@zell-main.de"
"06638","Karsdorf","hauptamt@verbgem-unstruttal.de"
"78183","Hüfingen","info@huefingen.de"
"74420","Oberrot","verkehrsbehoerde@lrasha.de"
"31711","Luhden","ordnungsamt@sg-eilsen.de"
"09235","Burkhardtsdorf","bussgeldstelle@kreis-erz.de"
"89284","Pfaffenhofen an der Roth","rathaus@vg-pfaffenhofen.de"
"89257","Illertissen","kvue@illertissen.de"
"99438","Bad Berka","ordnungsamt@bad-berka.de"
"08340","Schwarzenberg/Erzgeb.","ordnungsamt@schwarzenberg.de"
"91080","Uttenreuth","mail@vg-uttenreuth.de"
"91088","Bubenreuth","owi-anzeigen@zv-kvs.de"
"86668","Karlshuld","pp-obn.neuburg.pi@polizei.bayern.de"
"72149","Neustetten","bussgeldstelle@kreis-tuebingen.de"
"74939","Zuzenhausen","ordnungsamt@sinsheim.de"
"31688","Nienstädt","k.hamelberg@sg-nienstaedt.de"
"69253","Ordnungsamt Heiligkreuzsteinach","silke.knopf@heiligkreuzsteinach.de"
"85456","Wartenberg (Oberbayern)","pp-obn.erding.pi@polizei.bayern.de"
"89182","Bernstadt (Alb)","info@bernstadt-wuertt.de"
"79359","Emmendingen","bussgeldstelle@emmendingen.de"
"95676","Wiesau","poststelle@tirschenreuth.de"
"79268","Bötzingen","ordnungsrecht@lkbh.de"
"38312","Börßum","posteingang@sg-oderwald.de"
"97723","Oberthulba","info@stadt.badkissingen.de"
"72218","Wildberg (Schwarzwald)","ordnungsamt@wildberg.de"
"78652","Deißlingen","raphael.erath@deisslingen.de"
"74927","Eschelbronn","gemeinde@eschelbronn.de"
"86669","Königsmoos","yvonne.koch@koenigsmoos.de"
"86706","Weichering","sibylle.ziegler@weichering.de"
"29553","Bienenbüttel","k.ihly@bienenbuettel.de"
"54332","Wasserliesch","ordnungsamt@konz.de"
"74746","Höpfingen","walldueren.pw@polizei.bwl.de"
"84564","Oberbergkirchen","fritz.waldinger@muehldorf.de"
"97483","Eltmann","post@hassberge.de"
"97522","Sand am Main","post@hassberge.de"
"24399","Arnis","info@stadt-kappeln.de"
"23738","Lensahn","katharina.ecke@amt-lensahn.de"
"83242","Reit im Winkl","gemeinde@reitimwinkl.bayern.de"
"91583","Schillingsfürst","ehnes@vgsch.de"
"31084","Freden (Leine)","weidner@freden.de"
"79362","Forchheim (Kaiserstuhl)","rathaus@endingen.de"
"73495","Stödtlen","bussgeldstelle@ostalbkreis.de"
"93437","Furth im Wald","poststelle@furth.de"
"76872","Winden (Pfalz)","ordnungsamt@vg-kandel.de"
"55629","Seesbach","verwaltung@kirner-land.de"
"67729","Sippersfeld","ordnungsamt@winnweiler-vg.de"
"84544","Aschau am Inn","poststelle@aschau-a-inn.bayern.de"
"99869","Nessetal","poststelle@kreis-gth.de"
"77756","Hausach","ordnungsamt@hausach.de"
"87484","Nesselwang","rathaus-buergerbuero@nesselwang.bayern.de"
"48465","Landkreis Grafschaft Bentheim","pascal.hoelscher@grafschaft.de"
"76764","Rheinzabern","ordnungsamt@vg-jockgrim.de"
"24623","Großenaspe","zentrale@badbramstedt.de"
"72184","Eutingen im Gäu","c.belz@eutingen-im-gaeu.de"
"97456","Dittelbrunn","pi.schweinfurt@polizei.bayern.de"
"82487","Oberammergau","sabrina.neuner@gemeinde-oberammergau.de"
"19217","Rehna","amt@rehna.de"
"97953","Königheim","gemeinde@koenigheim.de"
"76768","Berg (Pfalz)","armin.schneider@vg-hagenbach.de"
"76776","Neuburg am Rhein","armin.schneider@vg-hagenbach.de"
"35285","Gemünden (Wohra)","daniel.bock@gemuenden-wohra.de"
"99326","Stadtilm","ordnungsamt@stadtilm.de"
"19336","Bad Wilsnack","k.michalski@amtbww.de"
"72285","Pfalzgrafenweiler","pfalzgrafenweiler.pw@polizei.bwl.de"
"01734","Rabenau (Sachsen)","ordnungsamt@stadt-rabenau.de"
"01776","Hermsdorf/Erzgeb.","t.grasse@altenberg.de"
"01778","Geising","t.grasse@altenberg.de"
"97499","Donnersdorf","buergerservice@schweinfurt.de"
"37639","Bevern","marco.brandhorst@bevern.de"
"97230","Estenfeld","pp-ufr.wuerzburg-land.pi@polizei.bayern.de"
"09353","Oberlungwitz","stadtverwaltung@oberlungwitz.de"
"79232","March (Breisgau)","saskia.boehmke@march.de"
"04617","Haselbach (bei Altenburg)","ordnungsamt@vg-pleissenaue.de"
"27798","Hude (Oldenburg)","schulze@hude.de"
"35216","Biedenkopf","info@biedenkopf.de"
"35719","Angelburg","gemeinde@angelburg.de"
"55774","Baumholder","verwaltung@vgv-baumholder.de"
"35119","Rosenthal (Hessen)","ingo.stotz@stadt-rosenthal.de"
"35282","Rauschenberg","ordnungsamt@rauschenberg.de"
"73463","Westhausen (Württemberg)","bussgeldstelle@aalen.de"
"99625","Kölleda","stadtverwaltung@koelleda.de"
"56751","Polch","info@maifeld.de"
"88437","Maselheim","info@maselheim.de"
"91257","Pegnitz (Stadt)","thomas.brendel@stadt-pegnitz.de"
"02681","Wilthen","secure@lra-bautzen.de"
"23866","Nahe (Holstein)","info@amt-itzstedt.de"
"79774","Albbruck","ordnungsamt@landkreis-waldshut.de"
"88697","Bermatingen","poststelle@bermatingen.de"
"08349","Johanngeorgenstadt","ordnungsamt@sv-johanngeorgenstadt.de"
"86459","Gessertshausen","info@vg-gessertshausen.de"
"91186","Büchenbach","ordnungsamt@landratsamt-roth.de"
"04451","Borsdorf","ordnungsamt@borsdorf.de"
"96349","Steinwiesen","info@steinwiesen.de"
"15926","Luckau","ordnungsamt@luckau.de"
"88422","Bad Buchau","klaus.merz@stadt-badbuchau.de"
"04683","Belgershain","rathaus@belgershain.de"
"89415","Lauingen (Donau)","stadt@lauingen.de"
"55568","Staudernheim","buergerbuero@vg-nahe-glan.de"
"74391","Erligheim","michael.creter@kirchheim-n.de"
"35315","Homberg (Ohm)","jlinke@homberg.de"
"79423","Heitersheim","ordnungsamt@heitersheim.de"
"33189","Schlangen (Gemeinde)","a.richts@gemeinde-schlangen.de"
"97464","Niederwerrn","gemeinde@niederwerrn.de"
"97505","Geldersheim","gemeinde@geldersheim.de"
"97526","Schonungen","ordnungsamt@schonungen.de"
"97506","Grafenrheinfeld","nastvogel.gemeinde@grafenrheinfeld.de"
"35116","Hatzfeld (Eder)","ordnungsamt@hatzfeld-eder.de"
"99765","Heringen/Helme","ordnungsamt@stadt-heringen.de"
"67814","Jakobsweiler","kreisverwaltung@donnersberg.de"
"97247","Eisenheim","post@vgem-estenfeld.bayern.de"
"97944","Boxberg (Baden)","karin.schreiber@boxberg.de"
"29231","Lachendorf","info@lachendorf.de"
"91152","Ansbach","info@ansbach.de"
"35756","Mittenaar","ordnungsamt@mittenaar.de"
"82343","Pöcking","info@zv-oberland.de"
"31553","Sachsenhagen","p.dabrowska@sachsenhagen.de"
"75228","Ispringen","privatanzeigen@pforzheim.de"
"29232","Lachendorf","info@lachendorf.de"
"31603","Diepenau","kvue@kreis-ni.de"
"19300","Grabow","o.zachhuber@grabow.de"
"64678","Lindenfels","ordnungspolizei@moerlenbach.de"
"17252","Mirow","sekretariat@amt-mecklenburgische-kleinseenplatte.de"
"90602","Pyrbaum","pi.neumarkt@polizei.bayern.de"
"24409","Stoltebüll","info@amt-geltingerbucht.de"
"24972","Steinberg","info@amt-geltingerbucht.de"
"24401","Böel","verwaltung@amt-suederbrarup.de"
"24869","Dörpstedt","info@amt-ks.de"
"24996","Sterup","info@amt-geltingerbucht.de"
"24799","Meggerdorf","info@amt-ks.de"
"24872","Groß Rheide","info@amt-ks.de"
"24863","Börm","info@amt-ks.de"
"24803","Erfde","info@amt-ks.de"
"24897","Ulsnis","verwaltung@amt-suederbrarup.de"
"24899","Wohlde","info@amt-ks.de"
"24405","Mohrkirch","verwaltung@amt-suederbrarup.de"
"24969","Großenwiehe","verkehrsueberwachung@flensburg.de"
"24817","Tetenhusen","info@amt-ks.de"
"24392","Süderbrarup","verwaltung@amt-suederbrarup.de"
"24861","Bergenhusen","info@amt-ks.de"
"78655","Dunningen","konstanz.pp@polizei.bwl.de"
"17214","Alt Schwerin","ordnung@inselstadt-malchow.de"
"23996","Bad Kleinen","info@amt-dorfmecklenburg-badkleinen.de"
"04571","Rötha","ordnungsamt@stadt-roetha.de"
"38315","Schladen","strassenverkehrsamt@lk-wf.de"
"87527","Sonthofen","bussgeldstelle_2@sonthofen.de"
"18209","Bad Doberan","u.wirtz@stadt-dbr.de"
"01561","Großenhain","ordnungsamt@stadt.grossenhain.de"
"07586","Bad Köstritz","ordnungsamt@stadt-bad-koestritz.de"
"01609","Gröditz","m.sandel@groeditz.de"
"01619","Zeithain","ordnungsamt@zeithain.de"
"01723","Wilsdruff","ordnung@freital.de"
"77746","Schutterwald","landratsamt@ortenaukreis.de"
"15537","Grünheide (Mark)","ordnungsamt@gemeinde-gruenheide.de"
"76707","Hambrücken","bg-stelle@oa.karlsruhe.de"
"73337","Bad Überkingen","bussgeldstelle@lkgp.de"
"01731","Kreischa","post@kreischa.de"
"01738","Dorfhain","ordnungsamt@tharandt.de"
"01744","Dippoldiswalde","sicherheitundordnung@dippoldiswalde.de"
"01773","Altenberg (Erzgebirge)","t.grasse@altenberg.de"
"01774","Klingenberg (Sachsen)","anke.zimmermann@gemeinde-klingenberg.de"
"01816","Bad Gottleuba-Berggießhübel","ordnungswesen@stadt-bgb.de"
"01819","Bahretal","ordnungswesen@stadt-bgb.de"
"01825","Liebstadt","ordnungswesen@stadt-bgb.de"
"01829","Stadt Wehlen","ordnungsamt@lohmen-sachsen.de"
"01844","Neustadt in Sachsen","leiter.ordnungswesen@neustadt-sachsen.de"
"01847","Lohmen (Sachsen)","bussgeldstelle@landratsamt-pirna.de"
"56736","Kottenheim","m.brang@vordereifel.de"
"02627","Hochkirch","gemeinde@hochkirch.de"
"02730","Ebersbach-Neugersdorf","ordnung-sicherheit@ebersbach-neugersdorf.de"
"06796","Sandersdorf-Brehna","sander.hahnwald@sandersdorf-brehna.de"
"02943","Weißwasser/Oberlausitz","ordnungsamt@weisswasser.de"
"73349","Wiesensteig","bussgeldstelle@lkgp.de"
"04442","Zwenkau","ordnungsamt@stadt-zwenkau.de"
"04463","Großpösna","gemeindeverwaltung@grosspoesna.de"
"04519","Rackwitz","marc.schellack@gemeinde-rackwitz.de"
"04736","Waldheim","ordnungsamt@stadt-waldheim.de"
"04774","Dahlen (Sachsen)","modes@rathaus-dahlen.de"
"04779","Wermsdorf","info@wermsdorf.de"
"04861","Torgau","sv_info@torgau.de"
"04862","Mockrehna","ronny.jancke@mockrehna.de"
"04889","Belgern-Schildau","l.scholsching@belgernschildau.de"
"04895","Falkenberg/Elster","kirsten.winzer-kircheis@vg-liebenwerda.de"
"04916","Herzberg (Elster)","ordnungsamt@stadt-herzberg.de"
"04932","Hirschfeld (Brandenburg)","info@amt-schradenland.de"
"06385","Aken (Elbe)","info@aken.de"
"06456","Arnstein (Sachsen-Anhalt)","daniela.waage@arnstein-harz.de"
"06895","Zahna-Elster","info@stadt-zahna-elster.de"
"06917","Jessen","info@jessen.de"
"07318","Saalfeld/Saale","ordnungsamt@stadt-saalfeld.de"
"07973","Greiz","allgob@greiz.de"
"07987","Mohlsdorf-Teichwolframsdorf","ordnungsamt@md-td.de"
"08289","Schneeberg (Erzgebirge)","ordnungsamt@schneeberg.de"
"08309","Eibenstock","ordnungsamt@eibenstock.de"
"08371","Glauchau","bussgeldstelle@glauchau.de"
"08468","Reichenbach im Vogtland","ackermann@reichenbach-vogtland.de"
"09232","Hartmannsdorf (bei Chemnitz)","info@gemeinde-hartmannsdorf.de"
"09569","Oederan","traeder.sv@oederan.de"
"12529","Schönefeld","bussgeldstelle@gemeinde-schoenefeld.de"
"14656","Falkensee","ordnungsamt@falkensee.de"
"14913","Niedergörsdorf","ordnungsamt@niedergoersdorf.de"
"14929","Treuenbrietzen","u.ribbecke@treuenbrietzen.de"
"14959","Trebbin","rathaus@stadt-trebbin.de"
"14979","Großbeeren","d.langbein@grossbeeren.de"
"15528","Spreenhagen","post@amt-spreenhagen.de"
"16556","Hohen Neuendorf","ordnungsamt@hohen-neuendorf.de"
"17109","Demmin","ordnungsamt@demmin.de"
"17438","Wolgast","info@wolgast.de"
"18465","Tribsees","aschoening@recknitz-trebeltal.de"
"19306","Neustadt-Glewe","j.bluemke@neustadt-glewe.de"
"19395","Plau am See","info@amtplau.de"
"21709","Himmelpforten","info@oldendorf-himmelpforten.de"
"21723","Hollern-Twielenfleth","ordnungsamt@landkreis-stade.de"
"21726","Oldendorf (Landkreis Stade)","starzonek@oldendorf-himmelpforten.de"
"23715","Bosau","info@amt-gps.de"
"23719","Glasau","info@segeberg.sh-kommunen.de-mail.de"
"24402","Esgrus","verkehrsueberwachung@flensburg.de"
"24873","Havetoft","verkehrsueberwachung@flensburg.de"
"25563","Wrist","info@amt-kellinghusen.de"
"25879","Stapel","info@amt-ks.de"
"26831","Bunde","ulrike.nagel@gemeinde-bunde.de"
"26935","Stadland","info@stadland.de"
"26969","Butjadingen","ordnungsamt@gemeinde-butjadingen.de"
"27246","Borstel","poststelle@pk-sulingen.polizei.niedersachsen.de"
"27628","Hagen im Bremischen","ordnungsamt@hagen-cux.de"
"28876","Oyten","stadt@achim.de"
"28879","Grasberg","bussgeldstelle@landkreis-osterholz.de"
"29328","Faßberg","jan-christoph.rehder@fassberg.de"
"29389","Bad Bodenteich","info@landkreis-uelzen.de"
"31174","Schellerten","stadtordnungsdienst@stadt-hildesheim.de"
"31188","Holle","gemeinde@holle.de"
"32120","Hiddenhause","Info@hiddenhausen.de"
"33034","Brakel","ordnungsamt@brakel.de"
"33181","Bad Wünnenberg","stadt@bad-wuennenberg.de"
"33829","Borgholzhausen","ordnungsamt@borgholzhausen.de"
"34260","Kaufungen","h.stueckrad@kaufungen.de"
"34399","Wesertal","rathaus@gemeinde-wesertal.de"
"34593","Knüllwald","ordnungsamt@homberg-efze.de"
"35288","Wohratal","a.homberger@wohratal.de"
"35466","Rabenau (Hessen)","s.becker@rabenau.de"
"35619","Braunfels","joachim.haberney@braunfels.de"
"35644","Hohenahr","s.ruehl@hohenahr.de"
"36103","Flieden","i.heimbrodt@flieden.de"
"36199","Rotenburg an der Fulda","ordnungs@rotenburg.de"
"36391","Sinntal","ordnungsamt@sinntal.de"
"36404","Vacha","kathleen.dorsch@vacha.de"
"36460","Krayenberggemeinde","ordnungsamt@krayenberggemeinde.de"
"37130","Gleichen","rauschenbach.a@gleichen.de"
"37249","Neu-Eichenberg","witzenhausen-pst.ppnh@polizei.hessen.de"
"37632","Eschershausen","ordnungsamt@eschershausen-stadtoldendorf.de"
